regcap_amount,esdate,ipo_company,company_industry,company_type
NULL,2014-10-29,null,F,个体
1000000.0,2014-03-06,null,F,有限责任公司（自然人投资或控股）
NULL,2013-08-06,null,F,个体
10010000.0,2015-05-27,null,L,有限责任公司（自然人投资或控股）
1000000.0,2017-05-08,null,L,有限责任公司（自然人投资或控股）
30000000.0,2016-12-16,null,E,有限责任公司（自然人投资或控股）
NULL,2017-12-20,null,O,个体工商户
50000000.0,2015-07-20,null,K,有限责任公司（自然人独资）
20000000.0,2007-07-18,null,K,其他有限责任公司
5000000.0,2012-08-20,null,E,有限责任公司（自然人投资或控股）
NULL,2015-10-08,null,F,个体
NULL,2014-11-21,null,F,个体
5000000.0,2010-06-17,null,F,有限责任公司（自然人独资）
2000000.0,2013-07-30,null,G,有限责任公司（自然人投资或控股）
NULL,2010-10-13,null,C,个体
5000000.0,2011-09-13,null,E,有限责任公司（自然人独资）
NULL,2015-09-17,null,F,个体
NULL,2005-08-12,null,H,个体
NULL,2016-06-06,null,F,个体
NULL,2016-05-17,null,F,个体
500000.0,2000-10-31,null,F,有限责任公司（自然人投资或控股）
2000000.0,2002-05-13,null,L,其他有限责任公司
NULL,2010-06-24,null,A,个体
NULL,2004-06-18,null,F,个体
10000000.0,2014-12-19,null,L,有限责任公司（自然人独资）
NULL,2017-09-25,null,F,个体
NULL,2013-08-12,null,F,个体
NULL,2015-08-14,null,C,个体
NULL,2015-11-13,null,F,个体
500000.0,2015-01-20,null,R,有限责任公司（自然人投资或控股）
50000000.0,2017-05-05,null,E,有限责任公司（自然人投资或控股）
3000000.0,2016-07-12,null,L,有限责任公司（自然人独资）
NULL,2008-07-09,null,H,个体
1000000.0,2017-09-05,null,L,有限责任公司（自然人投资或控股）
NULL,2014-08-01,null,F,个体
NULL,2017-12-19,null,F,个体工商户
NULL,2005-06-30,null,F,个体
5000000.0,2016-05-16,null,K,有限责任公司（自然人投资或控股）
NULL,1995-01-03,null,C,有限责任公司分公司（自然人投资或控股）
NULL,2011-11-14,null,I,有限责任公司分公司（自然人投资或控股）
NULL,2009-01-08,null,O,个体
NULL,2010-06-12,null,F,个体
500000.0,2010-10-25,null,I,有限责任公司（自然人投资或控股）
NULL,2007-10-23,null,O,个体
2000000.0,2010-10-15,null,G,有限责任公司（自然人投资或控股）
500000.0,2013-01-23,null,L,有限责任公司（自然人投资或控股）
NULL,2005-05-23,null,F,个体
500000.0,2016-12-13,null,L,有限责任公司（自然人独资）
NULL,2016-12-19,null,L,有限合伙企业
5000000.0,2011-08-09,null,I,有限责任公司（自然人投资或控股）
NULL,2005-07-28,null,F,有限责任公司分公司（自然人投资或控股）
NULL,2016-09-07,null,H,个体
NULL,2015-09-18,null,F,个体
NULL,2014-12-04,null,F,个体
5000000.0,2013-01-29,null,L,有限责任公司（自然人投资或控股）
NULL,2009-10-23,null,F,个体
500000.0,2017-11-15,null,R,有限责任公司（自然人投资或控股）
NULL,2001-10-29,null,C,个体
5000000.0,2017-09-04,null,I,有限责任公司（自然人独资）
1000000.0,2012-06-07,null,F,有限责任公司（自然人投资或控股）
NULL,2015-05-14,null,H,个体
NULL,2006-04-26,null,F,个体
500000.0,2007-07-26,null,L,有限责任公司（自然人独资）
NULL,2012-05-10,null,F,个体
NULL,2013-10-23,null,F,个体
100000.0,2017-07-17,null,F,有限责任公司（自然人独资）
NULL,2014-06-04,null,F,个体
5000000.0,2017-08-01,null,I,有限责任公司（自然人投资或控股）
1000000.0,2001-09-28,null,M,有限责任公司（自然人投资或控股）
NULL,2017-10-23,null,L,个体
NULL,2013-10-16,null,F,个体
NULL,2015-09-14,null,F,个体
NULL,2017-12-18,null,F,个体工商户
NULL,2017-11-20,null,F,个体
NULL,2007-07-11,null,K,有限责任公司分公司（自然人投资或控股）
NULL,2017-10-10,null,F,个体
500000.0,2012-06-07,null,E,有限责任公司（自然人投资或控股）
2000000.0,2013-01-06,null,F,有限责任公司（自然人投资或控股）
NULL,2015-04-07,null,F,个体
NULL,2016-07-04,null,F,个体
NULL,2014-03-31,null,C,个体
150000.0,2012-04-19,null,F,有限责任公司（自然人投资或控股）
500000.0,2004-11-17,null,F,有限责任公司（自然人投资或控股）
NULL,2017-03-30,null,F,个体
NULL,2016-01-20,null,G,个体
NULL,2000-09-27,null,C,个体
NULL,2013-02-28,null,L,个体
NULL,2017-07-11,null,F,个体
5000000.0,2015-11-09,null,F,有限责任公司（自然人独资）
NULL,2008-06-25,null,F,个体
NULL,2016-09-02,null,H,个体
2000000.0,2016-09-18,null,K,有限责任公司（自然人投资或控股）
NULL,2005-08-16,null,F,个体
NULL,2010-06-09,null,F,个体
1000000.0,2016-01-21,null,F,有限责任公司（自然人投资或控股）
NULL,2000-03-08,null,F,个体
NULL,2009-05-06,null,F,个体
500000.0,2011-07-01,null,L,有限责任公司（自然人投资或控股）
NULL,2017-09-12,null,H,个体
1700000.0,1993-07-20,null,C,集体所有制
1000000.0,2017-11-30,null,L,有限责任公司（自然人投资或控股）
NULL,2008-06-25,null,F,个体
500000.0,2015-09-16,null,F,有限责任公司（自然人投资或控股）
1000000.0,2010-05-14,null,I,有限责任公司（自然人投资或控股）
10500000.0,2011-03-07,null,I,有限责任公司（自然人投资或控股）
NULL,2005-07-11,null,F,个体
500000.0,2010-11-17,null,F,有限责任公司（自然人投资或控股）
2000000.0,2012-01-09,null,E,有限责任公司（自然人投资或控股）
NULL,2008-03-13,null,F,个体
NULL,2005-01-06,null,F,个体
NULL,2014-01-08,null,F,个体
NULL,2012-11-22,null,F,个体
NULL,2015-08-17,null,H,个体
1000000.0,2017-08-10,null,L,有限责任公司（自然人独资）
NULL,2009-12-24,null,F,个体
NULL,2012-09-27,null,F,个体
1000000.0,2017-07-20,null,I,有限责任公司（自然人投资或控股）
NULL,2017-07-25,null,H,个体
NULL,2009-04-23,null,E,个体
NULL,2013-12-06,null,F,个体
NULL,2014-02-18,null,F,个体
NULL,2014-02-08,null,F,个体
NULL,2014-09-28,null,F,个体
30000.0,2013-03-11,null,C,有限责任公司（自然人投资或控股）
500000.0,2012-06-07,null,F,有限责任公司（自然人投资或控股）
NULL,2016-05-26,null,H,个体
NULL,2013-07-18,null,F,个体
1000000.0,2018-01-18,null,L,有限责任公司（自然人投资或控股）
NULL,2012-08-06,null,F,个体
NULL,2015-08-24,null,F,个体
10000000.0,2014-10-29,null,F,有限责任公司（自然人独资）
NULL,2017-03-28,null,F,个体
50000000.0,2017-02-15,null,M,其他有限责任公司
NULL,2010-05-28,null,H,个体
1000000.0,2014-10-24,null,F,有限责任公司（自然人独资）
NULL,2015-05-26,null,F,个人独资企业
39800000.0,2016-01-25,null,A,股份有限公司（非上市、自然人投资或控股）
NULL,2007-12-07,null,F,个体
NULL,2013-12-13,null,I,个体
NULL,2013-05-23,null,F,个体
500000.0,2007-09-25,null,G,有限责任公司（自然人投资或控股）
NULL,2016-04-27,null,O,个体
NULL,2014-03-14,null,F,个体
NULL,2010-04-08,null,H,个体
NULL,2012-12-13,null,H,个体
NULL,2017-11-21,null,F,个体
NULL,2015-04-03,null,L,个体
1000000.0,2010-03-17,null,F,有限责任公司（自然人投资或控股）
NULL,2013-09-06,null,F,个体
500000.0,2013-06-14,null,F,有限责任公司（自然人投资或控股）
NULL,2010-08-04,null,E,其他有限责任公司分公司
2000000.0,2017-04-28,null,C,有限责任公司（自然人投资或控股）
NULL,2013-05-21,null,F,个体
NULL,2012-11-05,null,F,有限责任公司分公司（自然人投资或控股）
NULL,2000-01-17,null,C,个体
1000000.0,2016-08-02,null,F,有限责任公司（自然人投资或控股）
500000.0,2011-04-15,null,E,有限责任公司（自然人投资或控股）
500000.0,2009-06-04,null,G,有限责任公司（自然人投资或控股）
NULL,2009-09-03,null,F,个体
NULL,2017-08-29,null,H,个体
NULL,1990-10-15,null,O,个人独资企业
NULL,2014-04-21,null,I,个体
NULL,2015-06-12,null,O,个体
NULL,2008-09-05,null,H,个体
NULL,2017-09-18,null,F,个体
NULL,2010-09-09,null,F,个体
1000000.0,2007-09-21,null,F,有限责任公司（自然人独资）
2000000.0,2016-03-28,null,E,有限责任公司（自然人投资或控股）
2000000.0,2015-09-17,null,F,有限责任公司（自然人独资）
1000000.0,2013-04-07,null,I,有限责任公司（自然人投资或控股）
1000000.0,2017-08-28,null,F,有限责任公司（自然人投资或控股）
50000000.0,2015-01-07,null,I,有限责任公司（自然人投资或控股）
5000000.0,2017-11-02,null,L,有限责任公司（非自然人投资或控股的法人独资）
NULL,2017-07-10,null,F,个体
NULL,2005-11-02,null,H,个体
NULL,2015-04-21,null,Q,个体
NULL,2006-01-17,null,F,个体
500000.0,2004-06-16,null,R,有限责任公司（自然人投资或控股）
NULL,2017-11-06,null,F,个体
NULL,2015-07-14,null,R,个体
75000000.0,2012-09-20,null,K,有限责任公司（自然人投资或控股的法人独资）
30000.0,2007-08-02,null,F,有限责任公司（自然人投资或控股）
NULL,2002-04-24,null,R,个体
1500000.0,2015-11-20,null,F,有限责任公司（自然人投资或控股）
1800000.0,2016-05-11,null,F,有限责任公司（自然人投资或控股）
NULL,2011-12-22,null,F,个体
100000.0,2010-05-05,null,F,有限责任公司（自然人投资或控股）
2000000.0,2017-03-24,null,C,农民专业合作社
NULL,2012-06-12,null,F,个体
NULL,2013-04-25,null,R,个体
NULL,2014-04-10,null,I,个体
NULL,2005-03-17,null,F,个体
500000.0,2006-06-15,null,L,有限责任公司（自然人独资）
NULL,2016-09-30,null,H,个体
6000000.0,2017-03-15,null,I,有限责任公司（自然人投资或控股）
1000000.0,2017-11-02,null,G,有限责任公司（自然人投资或控股）
5000000.0,2014-01-22,null,E,有限责任公司（自然人投资或控股）
2000000.0,2013-12-09,null,I,有限责任公司（自然人投资或控股）
NULL,2017-12-18,null,L,个体工商户
500000.0,2010-06-03,null,I,有限责任公司（自然人投资或控股）
4300000.0,2003-10-21,null,C,其他有限责任公司
NULL,2012-06-07,null,F,个体
500000.0,2015-01-05,null,F,有限责任公司（自然人投资或控股）
1000000.0,2013-04-03,null,L,有限责任公司（自然人投资或控股）
40000000.0,1994-10-20,null,M,有限责任公司（自然人投资或控股的法人独资）
NULL,2010-11-08,null,F,个体
NULL,2009-07-28,null,H,个体
NULL,2014-12-10,null,F,个体
NULL,2013-12-19,null,F,个体
NULL,2004-05-28,null,I,个人独资企业
NULL,2005-03-22,null,F,个体
NULL,2013-04-25,null,L,有限责任公司分公司（自然人投资或控股）
NULL,2016-07-19,null,A,个体
500000.0,2015-01-29,null,M,有限责任公司（自然人独资）
NULL,2011-09-20,null,F,个体
NULL,2013-09-05,null,F,个体
NULL,2010-07-22,null,F,个体
1000000.0,2013-08-27,null,I,有限责任公司（自然人投资或控股）
1000000.0,2013-04-16,null,F,有限责任公司（自然人投资或控股）
NULL,2014-02-13,null,F,个体
NULL,2009-09-07,null,C,个体
NULL,2015-10-27,null,F,个体
NULL,2008-04-28,null,F,个体
NULL,2002-04-12,null,C,个体
NULL,2005-04-01,null,H,个体工商户
NULL,2016-07-21,null,F,个人独资企业
NULL,2008-05-29,null,A,个体
NULL,2004-12-23,null,F,个体
10000.0,2014-06-05,null,F,有限责任公司（自然人投资或控股）
NULL,2010-04-20,null,F,个体
NULL,2011-10-21,null,F,个体
NULL,2015-07-20,null,R,个体
NULL,2005-03-21,null,F,个体
2000000.0,2017-03-30,null,L,有限责任公司（自然人独资）
NULL,2016-09-14,null,F,个人独资企业
500000.0,2014-09-24,null,I,有限责任公司（自然人独资）
NULL,2016-11-22,null,F,个体
2300000.0,2016-05-09,null,F,有限责任公司（自然人投资或控股）
50000000.0,2017-10-11,null,I,有限责任公司（自然人投资或控股）
NULL,2004-07-29,null,F,个体
NULL,2005-11-25,null,H,个体
1000000.0,2017-12-20,null,O,有限责任公司（自然人投资或控股）
NULL,2014-09-02,null,F,个体
NULL,2015-06-16,null,F,个体
NULL,2016-10-09,null,F,个体
10000000.0,2014-11-03,null,I,有限责任公司（自然人投资或控股）
4200000.0,2005-06-14,null,F,有限责任公司（自然人投资或控股）
1000000.0,2017-05-23,null,C,有限责任公司（自然人独资）
1000000.0,2013-05-10,null,I,有限责任公司（自然人投资或控股）
20000000.0,2011-04-15,null,G,其他有限责任公司
NULL,2001-03-15,null,F,个体工商户
2000000.0,2016-08-23,null,I,有限责任公司（自然人投资或控股）
NULL,2012-04-28,null,E,个体
NULL,2016-06-13,null,F,个体
NULL,2014-09-12,null,F,个体
100000.0,2009-03-23,null,K,有限责任公司（自然人独资）
30000.0,2015-09-09,null,I,有限责任公司（自然人投资或控股）
NULL,2015-09-16,null,L,有限责任公司分公司（自然人投资或控股）
NULL,2004-02-17,null,H,个体
NULL,2009-02-13,null,I,个体
10000000.0,2014-11-20,null,L,有限责任公司（自然人独资）
1000000.0,2016-05-12,null,F,有限责任公司（自然人投资或控股）
5000000.0,2017-02-08,null,I,有限责任公司（自然人投资或控股）
20000000.0,2011-08-15,null,F,有限责任公司（自然人投资或控股）
500000.0,2008-09-19,null,L,有限责任公司（自然人投资或控股）
NULL,2015-09-14,null,F,个体
NULL,2009-02-13,null,O,个体
500000.0,2017-08-21,null,L,有限责任公司（自然人投资或控股）
NULL,2009-02-19,null,C,个体
500000.0,2000-07-06,null,K,有限责任公司（自然人投资或控股）
NULL,2017-08-30,null,F,个体
NULL,2017-05-18,null,O,个体
1000000.0,2015-07-21,null,H,有限责任公司（自然人独资）
NULL,2011-09-25,null,F,个体
NULL,2017-12-11,null,H,个体工商户
NULL,2017-08-23,null,H,个体
500000.0,2014-01-13,null,L,有限责任公司（自然人投资或控股）
12000000.0,2017-10-12,null,F,有限责任公司（自然人独资）
NULL,2013-09-22,null,F,个体
NULL,2007-03-20,null,F,个体
5000000.0,2017-09-28,null,I,有限责任公司（自然人投资或控股）
NULL,2017-10-18,null,H,个体
NULL,2014-03-26,null,F,个体
NULL,2006-08-07,null,F,个体
1000000.0,2017-03-17,null,I,有限责任公司（自然人独资）
5000000.0,2012-08-03,null,F,有限责任公司（自然人投资或控股）
15000000.0,2015-11-04,null,M,其他有限责任公司
NULL,2013-09-17,null,F,个体
1000000.0,2015-11-09,null,F,有限责任公司（自然人投资或控股）
NULL,2014-12-22,null,F,个体
500000.0,2015-11-24,null,F,有限责任公司（自然人投资或控股）
NULL,2015-05-26,null,F,个体
NULL,1998-04-16,null,C,集体分支机构（非法人）
1000000.0,2015-11-06,null,F,有限责任公司（自然人独资）
NULL,2012-11-27,null,F,个体
NULL,2010-06-10,null,H,个体
NULL,2010-01-22,null,F,个体
10000000.0,2017-02-21,null,E,有限责任公司（自然人独资）
NULL,2017-08-11,null,F,个体
5000000.0,2016-07-05,null,L,其他有限责任公司
NULL,2002-03-26,null,F,个体
500000.0,2001-12-19,null,F,有限责任公司（自然人投资或控股）
10000000.0,2017-02-28,null,E,有限责任公司（自然人独资）
100000.0,2017-03-21,null,R,有限责任公司（自然人独资）
5000000.0,2015-12-30,null,I,其他有限责任公司
1000000.0,2016-11-17,null,R,有限责任公司（自然人投资或控股）
5000000.0,2014-07-16,null,F,有限责任公司（自然人投资或控股）
200000.0,2013-01-05,null,O,有限责任公司（自然人投资或控股）
2000000.0,2016-03-16,null,L,有限责任公司（自然人投资或控股）
NULL,2007-08-22,null,I,有限责任公司分公司（自然人投资或控股）
500000.0,2015-05-18,null,F,有限责任公司（自然人投资或控股）
NULL,2017-01-04,null,F,个体
NULL,2017-01-09,null,F,个体
NULL,2008-04-19,null,F,个体
NULL,2016-12-15,null,G,个体
NULL,2004-06-11,null,F,个体
NULL,2004-11-02,null,I,个体
1000000.0,2011-06-14,null,I,有限责任公司（自然人投资或控股）
NULL,2015-05-07,null,F,个体
NULL,2010-08-10,null,F,个体
1000000.0,2014-06-30,null,L,有限责任公司（自然人投资或控股）
NULL,2017-11-29,null,H,个体
1000000.0,2016-04-08,null,L,有限责任公司（自然人独资）
NULL,2013-10-17,null,F,个体
NULL,1980-06-11,null,L,集体分支机构（非法人）
NULL,2016-05-24,null,L,有限责任公司分公司（自然人投资或控股）
NULL,2016-09-05,null,O,个体
NULL,2015-02-04,null,F,个体
500000.0,2011-09-15,null,L,有限责任公司（自然人投资或控股）
NULL,2016-08-04,null,H,个体
5000000.0,2016-06-03,null,F,有限责任公司（自然人投资或控股）
1000000.0,2013-07-23,null,R,有限责任公司（自然人投资或控股）
